country_name,channel_title,videos,views
USA,The United Stand,2,599329.5
Canada,(G)I-DLE (여자)아이들 (Official YouTube Channel),2,22133284.5
Mexico,Dreamcatcher official,2,15104141.0
Russia,Clash Royale,2,637675.0
Canada,James Bond 007,2,5698349.0
Germany,Alan Becker,2,10053151.0
Germany,Windies Cricket,2,7175988.0
Russia,1theK (원더케이),2,522207.0
S Korea,Apple 대한민국,2,8297938.0
Mexico,Warner Bros. Pictures,2,14142814.0
USA,Liverpool FC,2,3483550.0
Canada,Drake,2,7830847.5
S Korea,NBA,2,5355092.5
S Korea,NASA,2,17374201.5
Germany,Bruno Mars,2,13242456.0
Germany,5911 Records,2,16943592.5
S Korea,NFL,2,19010942.0
Mexico,PENTAGON 펜타곤 (Official YouTube Channel),2,9852130.0
Russia,The Late Show with Stephen Colbert,2,3359250.0
S Korea,ONF OFFICIAL,2,7938658.0
UK,Sabrina Carpenter,2,3835396.5
UK,Peloton,2,17026352.0
Germany,CLC 씨엘씨 (Official YouTube Channel),2,11184625.5
Russia,딩고 뮤직 / dingo music,2,384579.0
Germany,CIX Official,2,7906098.5
USA,MTV UK,2,13707241.0
Germany,Tools Master,2,2284844.0
Mexico,RicardoMontanerVEVO,2,36426466.5
Canada,Damn Seconds,2,9594366.0
Mexico,Samsung,2,2653469.0
S Korea,ArianaGrandeVevo,2,38511458.0
S Korea,MTV UK,2,15139683.0
Canada,Callux,2,1191591.0
S Korea,CHUNG HA_Official,2,12681875.0
Germany,Adult Swim,2,7122058.0
USA,MalumaVEVO,2,10226738.5
Canada,Benjamin Verrecchia,2,1325104.0
Canada,Colors TV,2,10712032.0
UK,VICTON 빅톤,2,6286806.0
S Korea,ABC,2,4085550.5
USA,MariahCareyVEVO,2,10819857.5
S Korea,Jessi,2,10807091.5
Mexico,Stone Music Entertainment,2,24909399.0
Mexico,Tokopedia,2,7187868.5
S Korea,Clash of Clans,2,6065930.5
Canada,Brut,2,1244087.0
Canada,Bruno Mars,2,18859951.5
Mexico,dojacatVEVO,2,14680218.5
S Korea,Brawl Stars,2,24715420.0
Brazil,ABC,2,4023506.0
S Korea,Dreamcatcher official,2,15805915.5
Canada,CHUNG HA_Official,2,9595298.0
Mexico,UNIVERSAL MUSIC JAPAN,2,692988.5
Mexico,DJSnakeVEVO,1,8156178.0
Mexico,Drake,1,13249640.0
Mexico,Champions League on CBS Sports,1,5965261.0
Mexico,Daft Punk,1,23008323.0
Mexico,Cosmopolitan,1,2043175.0
Mexico,DJKhaledVEVO,1,43394819.0
Mexico,Cyberpunk 2077,1,16562293.0
Mexico,David Blaine,1,16002547.0
Japan,荒野行動-Knives Out,1,7700652.0
Japan,채널 NCT DANCE,1,4604448.0
Mexico,Ed Sheeran,1,24595085.0
Mexico,America's Got Talent,1,14541922.0
Mexico,Dead by Daylight,1,1209264.0
Mexico,ABC,1,6751838.0
Mexico,Amazon Prime Video,1,11899946.0
Mexico,Aston Villa FC,1,5904771.0
Mexico,Adult Swim,1,11774388.0
Mexico,Addison Rae,1,11928503.0
Mexico,Boston Dynamics,1,24053733.0
Mexico,BBC,1,7378968.0
Mexico,Canal66,1,10796592.0
Mexico,ONEUS,1,14930379.0
Mexico,Official Saweetie,1,27611886.0
Mexico,Sony Pictures Entertainment,1,2322753.0
Mexico,OH MY GIRL,1,15980810.0
Mexico,TODAY,1,6785592.0
Mexico,BeyoncéVEVO,1,7257389.0
Mexico,Sky Sport HD,1,2420226.0
Mexico,Ruffles MX,1,10923641.0
Mexico,The Beatles,1,242899.0
Mexico,TheEllenShow,1,1854644.0
Mexico,Super Smash Bros.,1,3654740.0
Mexico,T-Series,1,23511121.0
Mexico,THE BOYZ,1,12016894.0
Mexico,TIME,1,4161598.0
Mexico,TOHO animation チャンネル,1,7280701.0
Mexico,Ovy On The Drums,1,19020680.0
Mexico,TUDN USA,1,32116.0
Mexico,TWICE JAPAN OFFICIAL YouTube Channel,1,8088482.0
Mexico,MariahCareyVEVO,1,21789185.0
Mexico,MrBeast,1,32667021.0
Mexico,NASA,1,13789105.0
Mexico,Megan Thee Stallion,1,13813506.0
Mexico,Maroon5VEVO,1,6692781.0
Mexico,MigosVEVO,1,11419015.0
Mexico,Powerade,1,19528511.0
Mexico,Bad Bunny - Topic,1,24366984.0
Russia,ABC,1,3422856.0
Russia,SabrinaCarpenterVEVO,1,1313314.0
Russia,Đen Vâu Official,1,5331869.0
Russia,melanie martinez,1,8141730.0
Russia,The Telegraph,1,171314.0
Russia,VICTON 빅톤,1,2565030.0
Russia,Vanity Fair,1,14855338.0
Russia,WINNER,1,1789802.0
Russia,The Voice Kids,1,186743.0
Russia,TravisScottVEVO,1,8224632.0
Russia,True Geordie,1,2301282.0
Russia,Trump White House,1,5857334.0
Russia,UNIVERSAL MUSIC JAPAN,1,555898.0
Russia,carwow,1,1868636.0
Russia,fantagio 판타지오,1,7123713.0
Russia,iQIYI 爱奇艺,1,3771822.0
Russia,Weki Meki 위키미키,1,2530175.0
Russia,XXL,1,1500944.0
Russia,AmazingPhil,1,507571.0
Russia,Amazon Prime Video India,1,7795671.0
Russia,Anitta,1,7973224.0
Russia,Aston Villa FC,1,237139.0
Russia,ABC News,1,6266052.0
Mexico,Sabrina Carpenter,1,8584560.0
Russia,nojroom,1,4198634.0
Russia,tvN DRAMA,1,763795.0
Russia,Saharsa Studio,1,25430879.0
Russia,the Hacksmith,1,7081166.0
Russia,SAINt JHN,1,15667667.0
Russia,RKSPS Entertainment,1,5537017.0
Russia,ROSÉ,1,3443582.0
Russia,Sơn Tùng M-TP Official,1,16881526.0
Russia,TIME,1,2540319.0
Russia,The Beatles,1,90302.0
Russia,Sky Sport HD,1,387645.0
Russia,Sky Sports Boxing,1,350133.0
Russia,Sony Pictures Entertainment,1,2090762.0
Russia,Speed Records,1,5875793.0
Russia,Multi DO Challenge,1,5432411.0
Russia,NBC Sports,1,2651704.0
Russia,NCT DREAM,1,1733264.0
Russia,Maluma,1,9632003.0
Russia,MariahCareyVEVO,1,7877784.0
Russia,Marmok,1,5013811.0
Russia,Mike Will,1,1087978.0
Russia,PewDiePie,1,8263059.0
Russia,OH MY GIRL,1,3511097.0
Russia,Official Saweetie,1,8759538.0
Russia,OliviaRodrigoVEVO,1,5997684.0
Mexico,SabrinaCarpenterVEVO,1,7911540.0
Brazil,Addison Rae,1,12924329.0
Mexico,Hornstromp Games,1,7789385.0
Canada,LeHuffPost,1,795682.0
Canada,Kim Loaiza,1,14949956.0
Canada,Kimberly Loaiza,1,14524829.0
Canada,Konbini,1,2359700.0
Canada,MAXVEVO,1,9891903.0
Canada,Maluma,1,36767921.0
Canada,MalumaVEVO,1,12563278.0
Canada,Léonard,1,996379.0
Canada,Luísa Sonza,1,26357358.0
Canada,Lilifilm Official,1,24756742.0
Canada,Indie Music Label,1,15231507.0
Canada,J97,1,34075337.0
Canada,HyunA,1,13874876.0
Canada,ICC,1,5916436.0
Canada,ITV Sport,1,909895.0
Canada,Jennierubyjane Official,1,22577896.0
Canada,Jessi,1,15958584.0
Canada,MariahCareyVEVO,1,21015749.0
Canada,Pierre Croce Volume 2,1,368890.0
Canada,RauwAlejandroTv,1,11225786.0
Canada,Red Binks,1,1358124.0
Canada,Rehaan Records,1,5721008.0
Canada,Lele Pons,1,7306575.0
Canada,Le Jimmy Labeeu,1,1161914.0
Mexico,Hear This Music,1,14910726.0
Canada,394th District Court of Texas - Live Stream,1,10339150.0
Brazil,Amazon Prime Video,1,2763190.0
Brazil,America's Got Talent,1,14032449.0
Russia,CREATIVE,1,5645711.0
Brazil,BeyoncéVEVO,1,7865251.0
Brazil,Biel,1,10039321.0
Brazil,BlackEyedPeasVEVO,1,68967540.0
Brazil,Boston Dynamics,1,24863909.0
Brazil,Aston Villa FC,1,5745609.0
Brazil,Bad Bunny,1,54728676.0
Brazil,HyundaiWorldwide,1,12590820.0
Brazil,Hornstromp Games,1,6556318.0
Brazil,Google,1,48661152.0
Brazil,KBS WORLD TV,1,6516100.0
Brazil,KarolGVEVO,1,37578747.0
Brazil,Kurzgesagt – In a Nutshell,1,4092328.0
Brazil,Jessi,1,17461206.0
Brazil,Glamour,1,7194294.0
Brazil,ESPN,1,1942572.0
Brazil,Drake,1,14127550.0
Brazil,GiveonVEVO,1,11779332.0
Brazil,Game My,1,16564911.0
Canada,RicardoMontanerVEVO,1,60013155.0
Canada,Ptit Delire Tv,1,516099.0
Canada,Mr Creative,1,29853369.0
Canada,Maroon5VEVO,1,7763997.0
Canada,Deujna,1,442008.0
Canada,DJKhaledVEVO,1,40457622.0
Canada,DJSnakeVEVO,1,8766039.0
Canada,DM - Desi Melodies,1,8918847.0
Canada,Daft Punk,1,22746038.0
Canada,ElGrandeToto,1,7670135.0
Canada,EminemMusic,1,10475801.0
Canada,F2Freestylers - Ultimate Soccer Skills Channel,1,1588640.0
Canada,ElAlfaElJefeTV,1,18642625.0
Canada,Doritos,1,9727794.0
Mexico,KBS Kpop,1,948013.0
Mexico,M2,1,2369125.0
Mexico,MTV UK,1,19405281.0
Mexico,Manchester United,1,4557787.0
Mexico,League of Legends: Wild Rift,1,8712546.0
Mexico,Lilifilm Official,1,23649676.0
Mexico,Fanta,1,9607020.0
Mexico,Fédération Française de Football,1,487043.0
Mexico,EminemMusic,1,10830681.0
Mexico,Jake Paul,1,14224196.0
Mexico,James Bond 007,1,10997204.0
Canada,Desi Music Factory,1,48634612.0
Canada,Google,1,35969463.0
Canada,Geet MP3,1,10625571.0
Canada,Binz Da Poet,1,7222409.0
Canada,MigosVEVO,1,10600848.0
Canada,Mike Will,1,11244665.0
Canada,Nike,1,29422743.0
Canada,ONEUS,1,14083526.0
Canada,Hikaru Utada,1,9195325.0
Canada,Brick Experiment Channel,1,17419263.0
Canada,CANAL+ Sport,1,162641.0
Canada,BlackEyedPeasVEVO,1,61451597.0
Canada,BeyoncéVEVO,1,7257389.0
Canada,Clique TV,1,577360.0
Canada,Flow La Movie,1,9838834.0
Canada,CTOOM Creative,1,22698599.0
Canada,CanyonChasers,1,8888872.0
Canada,Champions League on CBS Sports,1,6001354.0
Canada,5911 Records,1,23066625.0
Canada,BLACKPINK - Topic,1,16946237.0
Canada,Anitta,1,22162682.0
Canada,Anuel AA,1,37551976.0
Canada,Franjo,1,721943.0
Canada,Game My,1,15074744.0
Russia,Bruno Mars,1,8439143.0
Germany,KONNECT Entertainment,1,18044557.0
Russia,Champions League on CBS Sports,1,5499900.0
Japan,WayV,1,3472813.0
Japan,iQIYI 爱奇艺,1,5073430.0
Japan,Dua Lipa,1,25580908.0
Japan,FNCEnt,1,3816941.0
Japan,Daft Punk,1,23008323.0
Japan,Dead by Daylight,1,1185758.0
Japan,Cardi B,1,88240319.0
Japan,BLACKPINK - Topic,1,19730106.0
Japan,BRANDNEW MUSIC,1,5463479.0
Japan,Binz Da Poet,1,7555273.0
Japan,Boston Dynamics,1,22998244.0
Japan,Bruno Mars,1,36622319.0
Japan,Call of Duty,1,7047801.0
Japan,DJSnakeVEVO,1,8766039.0
Japan,Clash of Clans,1,6101265.0
Japan,Cosmopolitan,1,839267.0
Japan,DJKhaledVEVO,1,40457622.0
Japan,Manchester United,1,3626002.0
Japan,MariahCareyVEVO,1,18773809.0
Japan,NFL,1,26945980.0
Japan,NIKE JAPAN,1,10882314.0
Japan,Official fromis_9,1,13937848.0
Japan,fantagio 판타지오,1,10598652.0
Japan,SelenaGomezVEVO,1,37117932.0
Japan,Honey Bee official チャンネル,1,3215239.0
Japan,Samsung,1,1561089.0
Germany,RicardoMontanerVEVO,1,33081510.0
Germany,Reynmen,1,13494351.0
Germany,Miss XiaoLin,1,26192895.0
Germany,Mike Will,1,8925697.0
Germany,Moriah Elizabeth,1,3617887.0
Germany,Mr Creative,1,23409817.0
Germany,MigosVEVO,1,9703758.0
Germany,OH MY GIRL,1,8072651.0
Germany,ONF OFFICIAL,1,8168102.0
Germany,NBC Sports,1,461775.0
Japan,Sony Pictures Entertainment,1,5105776.0
Japan,THE BOYZ,1,3815383.0
Japan,TIME,1,4161598.0
Japan,TODAY,1,6601775.0
Japan,The Beatles,1,2775896.0
Japan,The Emirates FA Cup,1,6813927.0
Japan,The Late Show with Stephen Colbert,1,2469956.0
Japan,The Official Pokémon YouTube channel,1,1200904.0
Japan,TheEllenShow,1,1854644.0
Japan,Tokopedia,1,8080501.0
Japan,Recording Academy / GRAMMYs,1,9118634.0
Japan,MAXVEVO,1,11478466.0
Japan,HyundaiWorldwide,1,16354255.0
Russia,BlackEyedPeasVEVO,1,5747214.0
India,Ed Sheeran,1,11735035.0
India,Eros Now Telugu,1,10032898.0
India,Google,1,20097613.0
India,Gold Media Records,1,11845940.0
India,Walt Disney Studios,1,8973729.0
India,The Q,1,18540750.0
India,TheWeekndVEVO,1,29991048.0
India,Tiger Shroff,1,9673922.0
Japan,ABC,1,6517505.0
Japan,America's Got Talent,1,15823359.0
India,Yaarvelly Productions,1,18555115.0
India,Yo Yo Honey Singh,1,20176824.0
India,dojacatVEVO,1,12159978.0
India,maajja,1,20947640.0
India,Round2hell,1,24750637.0
India,Pen Movies,1,27996176.0
India,PewDiePie,1,5081787.0
India,RAAJKAMAL FILMS INTERNATIONAL,1,11445395.0
India,Stone Music Entertainment,1,28231589.0
India,Street Gang Music,1,26629785.0
India,Studio 7 Records,1,13760155.0
India,ShawnMendesVEVO,1,34014941.0
India,Jake Paul,1,3280957.0
India,Call of Duty,1,6466314.0
Japan,LaLiga Santander,1,1261471.0
India,Cadbury 5 Star India,1,11301292.0
Japan,LadyGagaVEVO,1,23146340.0
Japan,League of Legends,1,23700450.0
Japan,LotteChocomotionTV,1,3587822.0
Japan,バサシレンコン,1,2824925.0
Japan,かしわせチャンネル,1,2896652.0
India,Mad 4 Music,1,34237625.0
India,Make Joke Of,1,12052162.0
India,Melody House,1,10130565.0
India,KatyPerryVEVO,1,3949626.0
India,Lilifilm Official,1,21057410.0
India,NikkieTutorials,1,5726998.0
India,Ninja Official,1,8471458.0
India,One Two Records,1,12755566.0
India,Mom's Flavour,1,9420222.0
India,DJSnakeVEVO,1,6800130.0
India,DrakeVEVO,1,27051057.0
India,ESPN,1,1796324.0
India,DJKhaledVEVO,1,35527393.0
India,EminemMusic,1,8352163.0
India,Boston Dynamics,1,21255884.0
India,Brawl Stars,1,1120612.0
Germany,SHINee,1,1737345.0
Germany,SBM Label,1,11264498.0
Germany,PewDiePie,1,8001739.0
Russia,La La Life Emoji,1,4972868.0
Russia,KBS동물티비 : 애니멀포유 animal4u,1,362202.0
Russia,KH Tik Tok,1,5600037.0
Russia,Kurzgesagt – In a Nutshell,1,2179122.0
Russia,LARRAY,1,15373871.0
Russia,Geet MP3,1,6790628.0
Russia,Dixie D'Amelio,1,7497444.0
Russia,DrakeVEVO,1,17156758.0
Russia,Dylan Ayres,1,7161684.0
Russia,Ed Sheeran,1,7003618.0
Russia,DJKhaledVEVO,1,21817645.0
Russia,DJSnakeVEVO,1,3799679.0
Russia,Daft Punk,1,20895203.0
Russia,DemiLovatoVEVO,1,4966974.0
Russia,EminemMusic,1,5795964.0
Germany,The Late Show with Stephen Colbert,1,2234565.0
Germany,The Emirates FA Cup,1,1609760.0
Germany,The Beatles,1,2655053.0
Germany,The Voice,1,737988.0
Germany,This Morning,1,1620524.0
Germany,TWICE JAPAN OFFICIAL YouTube Channel,1,6033841.0
Germany,Thogden,1,852995.0
Russia,Ligue 1 Uber Eats,1,45170.0
Russia,HYBE LABELS,1,50609235.0
Germany,PowerfulJRE,1,4742303.0
Russia,Google,1,9337070.0
Russia,BWF TV,1,57796.0
Russia,BRANDNEW MUSIC,1,980084.0
Mexico,채널 NCT DANCE,1,4351923.0
Mexico,Walt Disney Studios,1,9346204.0
Mexico,WayV,1,3472813.0
Mexico,Why Don't We,1,5751654.0
Mexico,Vogue,1,1546151.0
Mexico,UFC - Ultimate Fighting Championship,1,19819443.0
Mexico,VICTON 빅톤,1,7007807.0
Mexico,Various Artists - Topic,1,1805267.0
Mexico,아는형님 Knowingbros,1,12297788.0
Mexico,ポケモン公式YouTubeチャンネル,1,9239029.0
Mexico,선미 SUNMI,1,12088316.0
Mexico,[adult swim junior],1,8370539.0
Mexico,aespa,1,8404966.0
Mexico,iQIYI 爱奇艺,1,4814684.0
Mexico,elcarteldesantatv,1,9806264.0
Russia,Hombale Films,1,70972929.0
Russia,Jake Paul,1,3335921.0
Russia,Jamie Nyland,1,9787517.0
Russia,KADOKAWAanime,1,204973.0
Germany,UNIVERSAL MUSIC JAPAN,1,854277.0
Germany,Tokopedia,1,5868666.0
Germany,Trump White House,1,1709027.0
Germany,TOP MEDIA,1,4310937.0
Germany,iQIYI 爱奇艺,1,4292922.0
Germany,ZHC Shorts,1,10625198.0
Germany,Zee Music Company,1,35719131.0
Germany,[adult swim junior],1,8370539.0
Germany,amazon,1,77927326.0
Germany,Luísa Sonza,1,22787392.0
Germany,MAXVEVO,1,8246593.0
Germany,MLD ENTERTAINMENT,1,9865984.0
Germany,League of Legends: Wild Rift,1,5004844.0
Germany,Lele Pons,1,7306575.0
Germany,Lilifilm Official,1,21057410.0
Germany,Maroon5VEVO,1,5597879.0
Germany,Maluma,1,26710559.0
Germany,MariahCareyVEVO,1,17411196.0
Germany,LadyGagaVEVO,1,17989395.0
Germany,James Bond 007,1,10119861.0
Germany,Jeep,1,37847099.0
Germany,Jennierubyjane Official,1,19941681.0
Germany,King Von,1,7417369.0
Brazil,Daft Punk,1,23008323.0
Germany,KBS Kpop,1,388083.0
Germany,fantagio 판타지오,1,10598652.0
Germany,Yummy Yummy,1,49420237.0
Germany,Weki Meki 위키미키,1,7199763.0
Germany,Sony Pictures Entertainment,1,2196293.0
Germany,TOHO animation チャンネル,1,6415282.0
Germany,Saturday Night Live,1,876249.0
Germany,SSSniperWolf,1,5697017.0
Germany,Sabrina Carpenter,1,7299735.0
Germany,SabrinaCarpenterVEVO,1,7141171.0
Germany,SagaHits,1,12256542.0
Germany,T-Mobile,1,1141990.0
Germany,TIME,1,3546634.0
Germany,Single Track Studio,1,17478924.0
Germany,loonatheworld,1,10122055.0
Germany,Walt Disney Studios,1,9266856.0
Germany,ポケモン公式YouTubeチャンネル,1,6649131.0
India,Arctic Fox,1,9714399.0
India,Artist Rehan,1,10266391.0
Germany,아는형님 Knowingbros,1,9366331.0
India,Abhishek Upmanyu,1,9749794.0
India,America's Got Talent,1,14032449.0
Germany,White Hill Music,1,25165118.0
Germany,YRF,1,20645865.0
Germany,Voot,1,7600946.0
Brazil,David Blaine,1,15194383.0
Germany,Enes Batur,1,16967097.0
Brazil,DJSnakeVEVO,1,8766039.0
S Korea,fantagio 판타지오,1,10598652.0
USA,Hikaru Utada,1,9195325.0
USA,J97,1,37422074.0
USA,HyunA,1,14999507.0
S Korea,Vie GIẢITRÍ [ RAP VIỆT Official ],1,7313946.0
S Korea,JustinBieberVEVO,1,30488421.0
S Korea,HyundaiWorldwide,1,1329789.0
USA,Maroon5VEVO,1,8776615.0
S Korea,Lilifilm Official,1,26648509.0
USA,MAXVEVO,1,9891903.0
USA,M2,1,2235027.0
S Korea,MAXVEVO,1,10538091.0
USA,Luísa Sonza,1,32086191.0
S Korea,League of Legends: Wild Rift,1,8712546.0
S Korea,KQ ENTERTAINMENT,1,3845038.0
S Korea,Channelヒプノシスマイク,1,3166523.0
USA,Mike Will,1,11845064.0
S Korea,Clash Royale,1,7960888.0
S Korea,Cosmopolitan,1,4086863.0
S Korea,Cyberpunk 2077,1,324153.0
S Korea,DJKhaledVEVO,1,29862529.0
USA,MigosVEVO,1,12172844.0
USA,KHEA,1,28979643.0
S Korea,loonatheworld,1,15317267.0
S Korea,Cardi B,1,82765322.0
S Korea,WayV,1,3472813.0
UK,KONNECT Entertainment,1,18044557.0
UK,The Voice,1,1068371.0
UK,HyunA,1,4965473.0
UK,HyundaiWorldwide,1,12590820.0
UK,ICC,1,4917324.0
UK,Lilifilm Official,1,21057410.0
UK,TOP MEDIA,1,5942112.0
UK,TOHO animation チャンネル,1,6839422.0
UK,TIKTORIKI,1,18711838.0
UK,Luísa Sonza,1,26357358.0
UK,Magic: The Gathering,1,12058567.0
UK,Maluma,1,29586833.0
UK,MalumaVEVO,1,12563278.0
UK,MAXVEVO,1,9149011.0
UK,Super Smash Bros.,1,3621869.0
UK,MLD ENTERTAINMENT,1,13395590.0
UK,League of Legends: Wild Rift,1,5867208.0
USA,Jessi,1,16769638.0
USA,Jennierubyjane Official,1,22577896.0
S Korea,Yummy Yammy,1,3983370.0
S Korea,Vogue,1,3772368.0
S Korea,Daft Punk,1,23008323.0
S Korea,Boston Dynamics,1,24053733.0
Brazil,DJKhaledVEVO,1,35527393.0
USA,Lele Pons,1,10798766.0
S Korea,푸드킹덤 Food Kingdom,1,12164278.0
S Korea,채널 NCT DANCE,1,4604448.0
USA,David Blaine,1,17212348.0
USA,Cricbuzz,1,483683.0
USA,Daft Punk,1,22746038.0
USA,DJSnakeVEVO,1,8766039.0
USA,DJKhaledVEVO,1,43394819.0
USA,Binz Da Poet,1,7222409.0
UK,394th District Court of Texas - Live Stream,1,10278850.0
UK,5911 Records,1,19435036.0
USA,Bad Bunny - Topic,1,21961972.0
USA,BeyoncéVEVO,1,7257389.0
USA,Callux,1,1377598.0
UK,1theK Originals - 원더케이 오리지널,1,2611777.0
USA,FortNine,1,382102.0
USA,Food Insider,1,1335254.0
USA,Google,1,35969463.0
USA,Game My,1,16564911.0
USA,Geet MP3,1,17244442.0
USA,Diljit Dosanjh,1,18824236.0
USA,Desi Music Factory,1,50524864.0
S Korea,ROSÉ,1,4790768.0
S Korea,MariahCareyVEVO,1,21789185.0
S Korea,Bruno Mars,1,45122754.0
S Korea,MLD ENTERTAINMENT,1,13395590.0
S Korea,C-SPAN,1,13488431.0
S Korea,CLC 씨엘씨 (Official YouTube Channel),1,23361322.0
S Korea,Dua Lipa,1,26342182.0
S Korea,Glamour,1,7415216.0
S Korea,Golden Movies,1,8203659.0
S Korea,HBO Max,1,19291303.0
S Korea,Everton Football Club,1,4205199.0
S Korea,FC Barcelona,1,7066849.0
S Korea,SpaceX,1,7892438.0
S Korea,THE FIRST TAKE,1,1460294.0
S Korea,TOHO animation チャンネル,1,7280701.0
S Korea,Unbox Therapy,1,6531789.0
S Korea,VICTON 빅톤,1,5625693.0
S Korea,Vanity Fair,1,1729100.0
S Korea,TOP MEDIA,1,9610563.0
S Korea,TheEllenShow,1,1854644.0
S Korea,TaylorSwiftVEVO,1,34158130.0
USA,Kimberly Loaiza,1,15520527.0
S Korea,NPR Music,1,16674535.0
USA,Lilifilm Official,1,24756742.0
S Korea,NiziU Official,1,4160332.0
UK,The Pixel Kingdom,1,66270205.0
UK,Jessi,1,14735802.0
UK,Jeep,1,37847099.0
USA,ONEUS,1,14929722.0
USA,aespa,1,8404966.0
USA,Various Artists - Topic,1,3770151.0
USA,amazon,1,77745621.0
USA,elcarteldesantatv,1,8414726.0
USA,THE BOYZ,1,12016894.0
Russia,テレビ東京スポーツ,1,1083679.0
USA,TUDN México,1,350626.0
USA,SagaHits,1,14682303.0
USA,TV Azteca Deportes,1,754069.0
USA,TWICE JAPAN OFFICIAL YouTube Channel,1,8088482.0
USA,TOHO animation チャンネル,1,8039555.0
Russia,채널 NCT DANCE,1,2133738.0
USA,iQIYI 爱奇艺,1,5073430.0
UK,Dental Digest,1,5518223.0
UK,Diljit Dosanjh,1,18824236.0
UK,David Blaine,1,16002547.0
UK,VendeeGlobeTV,1,310796.0
UK,Dylan Ayres,1,7406888.0
UK,Doritos,1,9053007.0
UK,Weki Meki 위키미키,1,9123353.0
UK,DJKhaledVEVO,1,37819586.0
USA,Tokopedia,1,7877512.0
USA,The Telegraph,1,5510688.0
UK,The Late Show with Stephen Colbert,1,2359010.0
USA,OneFootball English,1,747120.0
S Korea,ARASHI,1,5098338.0
USA,The Church of Jesus Christ of Latter-day Saints,1,25395562.0
USA,Trump White House,1,1709027.0
USA,아는형님 Knowingbros,1,10558129.0
USA,Windies Cricket,1,11280344.0
S Korea,Arsenal,1,1479394.0
S Korea,Aston Villa FC,1,5745609.0
S Korea,America's Got Talent,1,17090142.0
S Korea,Apink (에이핑크),1,4408120.0
USA,ポケモン公式YouTubeチャンネル,1,8548967.0
USA,RicardoMontanerVEVO,1,67420953.0
USA,SabrinaCarpenterVEVO,1,7911540.0
USA,SHINee,1,2087381.0
USA,WayV,1,3472604.0
USA,선미 SUNMI,1,11827314.0
S Korea,B1A4 OFFICIAL +,1,11035388.0
USA,Woody & Kleiny Extra,1,12760885.0
S Korea,11번가 11TV,1,5768485.0
USA,fantagio 판타지오,1,10598652.0
USA,Zee Music Company,1,44649281.0
USA,[adult swim junior],1,8370539.0
UK,DJSnakeVEVO,1,8156178.0
UK,Daddy Yankee,1,11584798.0
UK,Daft Punk,1,22469406.0
UK,Damn Seconds,1,9324485.0
UK,선미 SUNMI,1,10812329.0
UK,ポケモン公式YouTubeチャンネル,1,8548967.0
UK,Brick Experiment Channel,1,16421279.0
UK,nojroom,1,12718558.0
UK,Single Track Studio,1,21673869.0
UK,Sech,1,19895965.0
UK,Shama Art,1,24620317.0
UK,Maroon5VEVO,1,5597879.0
UK,Sky Sport HD,1,3963343.0
UK,MigosVEVO,1,10600848.0
UK,Mike Will,1,9748664.0
UK,Sony Music India,1,22921981.0
UK,Miss XiaoLin,1,28481162.0
UK,SHINee,1,1852527.0
UK,PrizMatex,1,8935149.0
UK,Rehaan Records,1,30858899.0
UK,OH MY GIRL,1,10566548.0
UK,ONEUS,1,12170484.0
UK,Oculus,1,242534.0
UK,SabrinaCarpenterVEVO,1,7568052.0
UK,SagaHits,1,14682303.0
UK,아는형님 Knowingbros,1,9366331.0
UK,채널 NCT DANCE,1,4080744.0
UK,BlackEyedPeasVEVO,1,40147961.0
USA,5911 Records,1,20896765.0
UK,Cricket South Africa,1,2758639.0
UK,Tokopedia,1,7421640.0
UK,Tools Master,1,14461959.0
UK,Tool_Tips,1,30725226.0
UK,Glamour,1,6929592.0
UK,Google,1,5299813.0
UK,France Rugby,1,189622.0
UK,EminemMusic,1,9997454.0
UK,BeyoncéVEVO,1,7257389.0
USA,394th District Court of Texas - Live Stream,1,10364460.0
UK,[adult swim junior],1,8370539.0
USA,Aston Villa FC,1,5745609.0
USA,BLACKPINK - Topic,1,18455800.0
UK,Aston Villa FC,1,407970.0
UK,Anitta,1,19866295.0
UK,fantagio 판타지오,1,10598652.0
UK,CBC News: The National,1,6129182.0
UK,CBS News,1,9684208.0
UK,iQIYI 爱奇艺,1,4814684.0
UK,CIX Official,1,14042462.0
USA,Esporte Interativo,1,5571524.0
USA,England,1,1277597.0
USA,F2Freestylers - Ultimate Soccer Skills Channel,1,1639554.0
France,ONF OFFICIAL,1,8168102.0
France,NBA on ESPN,1,61475.0
France,NHL,1,446079.0
France,[adult swim junior],1,8370539.0
France,amazon,1,77927326.0
France,Weki Meki 위키미키,1,9123353.0
France,WINNER,1,2724196.0
Germany,1theK Originals - 원더케이 오리지널,1,2452638.0
Germany,394th District Court of Texas - Live Stream,1,10173038.0
France,채널 NCT DANCE,1,3281802.0
France,아는형님 Knowingbros,1,10563324.0
France,fantagio 판타지오,1,10598652.0
France,iQIYI 爱奇艺,1,4591799.0
France,ポケモン公式YouTubeチャンネル,1,8548967.0
France,Super Smash Bros.,1,3596112.0
France,T-Mobile,1,1141990.0
France,TIME,1,3804395.0
France,TODAY,1,6192353.0
France,TOHO animation チャンネル,1,6415282.0
France,Sky Sports Boxing,1,1389198.0
France,Tottenham Hotspur,1,2010849.0
France,UNIVERSAL MUSIC JAPAN,1,854277.0
France,MrBeast,1,31058212.0
France,OH MY GIRL,1,10566548.0
Germany,Diljit Dosanjh,1,15852227.0
France,MalumaVEVO,1,14026013.0
